ticker,category,selected,rest
Hema,Retail Stores,0.004337294876073789,0.0012806815486525796
Primavera Sound,Festivals,0.0018785056008588069,0.0013833613767802696
COS,Apparel,0.012310708393202087,0.0033775996808675015
Adamo Telecom,Telecom,0.008979574392767318,0.013803701227787854
Balumba,E-commerce,0.038961104988452476,0.04942943822088353
Alain Afflelou,Eyewear,0.013949834942818077,0.013534199867640838
Zalando,E-commerce,0.17883032677084265,0.11771477315265545
Interzoo,Pet Supplies,0.0020320320090246612,0.0018618939244643344
El Perro y la Galleta,Restaurant,0.0013208493039902941,0.0006545387719418773
Dinosol,Attractions,0.0036011363776115362,0.003132897489955493
Ole Lola,Apparel,0.0007627563697173287,0.00043581610316680865
Bershka,Apparel,0.2129073812766639,0.08098675296875721
Pelayo,Insurance,0.140578315053975,0.19128817130396641
Pizzeria Carlos,Fast Food,0.005445299310470819,0.005539789177258229
New Yorker,Apparel,0.003086430376195026,0.0035217704789544634
Primor,Retail Stores,0.14528372800516157,0.05897792572526857
KLM,Airlines,0.028149385021036775,0.026805898580292236
Hamburguesa Nostra,Restaurant,0.003377344880740281,0.0026814275120818657
Unide,Education,0.01874569667539303,0.016736581112825704
Dialprix,Telecom,0.011968443222281062,0.011464368803362462
